"","date","title","artist","genre1","peak_pos","last_pos","weeks","rank","change","energy","liveness","tempo","speechiness","acousticness","instrumentalness","time_signature","danceability","key","duration_ms","loudness","valence","mode","spotify_link","spotify_id","analysis_url"
"3784",2012-03-03,"Stereo Hearts","glee cast","pop",92,0,1,92,"New",0.698,0.153,90.058,0.0449,0.0168,0,4,0.62,6,211800,-4.38,0.617,1,"https://embed.spotify.com/?uri=spotify:track:4y3HmDkg2Hpuu4E48nlU3w","4y3HmDkg2Hpuu4E48nlU3w","https://api.spotify.com/v1/audio-analysis/4y3HmDkg2Hpuu4E48nlU3w"
"3785",2009-10-17,"Maybe This Time","glee cast","pop",88,0,1,88,"New",0.382,0.119,86.463,0.167,0.454,0.0000166,4,0.399,6,179507,-8.11,0.194,1,"spotify:track:6cUf9i28VLmBKCBTyiS4vT","6cUf9i28VLmBKCBTyiS4vT","https://api.spotify.com/v1/audio-analysis/6cUf9i28VLmBKCBTyiS4vT"
"3786",2011-12-17,"Rumour Has It / Someone Like You","glee cast","pop",11,62,3,85,"-23",0.895,0.169,123.067,0.0799,0.297,0,4,0.638,6,208920,-3.261,0.741,0,"https://embed.spotify.com/?uri=spotify:track:4t0kZsvaPIRcnJ3k20briv","4t0kZsvaPIRcnJ3k20briv","https://api.spotify.com/v1/audio-analysis/4t0kZsvaPIRcnJ3k20briv"
"3787",2014-08-23,"Beachin'","jake owen","country",26,68,20,67,"1",0.902,0.0669,181.964,0.0601,0.344,0.0000463,4,0.527,6,191040,-5.352,0.709,1,"https://embed.spotify.com/?uri=spotify:track:5dNGORzxFb5z3v7vSAFkTU","5dNGORzxFb5z3v7vSAFkTU","https://api.spotify.com/v1/audio-analysis/5dNGORzxFb5z3v7vSAFkTU"
"3788",2009-09-26,"LoveGame","lady gaga","pop",5,32,22,42,"-10",0.641,0.31,105.059,0.0634,0.00631,0.00000315,4,0.892,6,216347,-5.658,0.835,0,"https://embed.spotify.com/?uri=spotify:track:2nP53cGOPLojPkoWVZo4sY","2nP53cGOPLojPkoWVZo4sY","https://api.spotify.com/v1/audio-analysis/2nP53cGOPLojPkoWVZo4sY"
"3789",2009-06-13,"LoveGame","lady gaga","pop",5,22,7,10,"12",0.641,0.31,105.059,0.0634,0.00631,0.00000315,4,0.892,6,216347,-5.658,0.835,0,"https://embed.spotify.com/?uri=spotify:track:2nP53cGOPLojPkoWVZo4sY","2nP53cGOPLojPkoWVZo4sY","https://api.spotify.com/v1/audio-analysis/2nP53cGOPLojPkoWVZo4sY"
"3790",2017-06-10,"Boy","lee brice","country",94,0,1,94,"New",0.408,0.0993,78.942,0.0331,0.644,0,4,0.498,6,198973,-7.946,0.383,1,"spotify:track:7A8OfzqXBHYGk61FZTHoeo","7A8OfzqXBHYGk61FZTHoeo","https://api.spotify.com/v1/audio-analysis/7A8OfzqXBHYGk61FZTHoeo"
"3791",2013-02-02,"Between The Raindrops","lifehouse","pop",79,0,2,100,"Re-Entry",0.638,0.1,106.949,0.0321,0.00146,0,4,0.519,6,285600,-6.232,0.272,1,"https://embed.spotify.com/?uri=spotify:track:396epax77NIKgJQltQHJgU","396epax77NIKgJQltQHJgU","https://api.spotify.com/v1/audio-analysis/396epax77NIKgJQltQHJgU"
"3792",2008-06-28,"3 Peat","lil wayne","hip hop/rap",66,0,1,66,"Hot Shot Debut",0.632,0.0844,79.811,0.386,0.00114,0,4,0.616,6,199427,-7.562,0.47,0,"https://embed.spotify.com/?uri=spotify:track:58PWl2rA7lU90UBvDufzWm","58PWl2rA7lU90UBvDufzWm","https://api.spotify.com/v1/audio-analysis/58PWl2rA7lU90UBvDufzWm"
"3793",2006-03-11,"Fireman","lil wayne","hip hop/rap",37,78,17,96,"-18",0.73,0.408,80.682,0.267,0.0123,0,4,0.469,6,263547,-4.846,0.333,1,"https://embed.spotify.com/?uri=spotify:track:0aq7ohTG6VDYQvsnAYtA5e","0aq7ohTG6VDYQvsnAYtA5e","https://api.spotify.com/v1/audio-analysis/0aq7ohTG6VDYQvsnAYtA5e"
"3794",2008-10-04,"Mrs. Officer","lil wayne","hip hop/rap",24,34,5,24,"10",0.568,0.081,112.009,0.13,0.248,0,5,0.916,6,286907,-5.358,0.954,1,"spotify:track:0EHR9OObFtjlhQB8wSt1m7","0EHR9OObFtjlhQB8wSt1m7","https://api.spotify.com/v1/audio-analysis/0EHR9OObFtjlhQB8wSt1m7"
"3795",2008-10-11,"A Milli","lil wayne","hip hop/rap",6,30,23,41,"-11",0.684,0.177,151.748,0.278,0.0527,0.000895,4,0.679,6,221840,-8.559,0.755,1,"https://embed.spotify.com/?uri=spotify:track:6ScJMrlpiLfZUGtWp4QIVt","6ScJMrlpiLfZUGtWp4QIVt","https://api.spotify.com/v1/audio-analysis/6ScJMrlpiLfZUGtWp4QIVt"
"3796",2015-11-14,"Nothing But Trouble (Instagram Models)","lil wayne","hip hop/rap",86,86,7,91,"-5",0.691,0.194,126.002,0.0324,0.0172,0.0000168,4,0.724,6,217984,-5.665,0.236,0,"spotify:track:7rdjfrTBMNt3KaaGvSv3YG","7rdjfrTBMNt3KaaGvSv3YG","https://api.spotify.com/v1/audio-analysis/7rdjfrTBMNt3KaaGvSv3YG"
"3797",2009-01-31,"Mrs. Officer","lil wayne","hip hop/rap",16,34,22,40,"-6",0.568,0.081,112.009,0.13,0.248,0,5,0.916,6,286907,-5.358,0.954,1,"https://embed.spotify.com/?uri=spotify:track:0EHR9OObFtjlhQB8wSt1m7","0EHR9OObFtjlhQB8wSt1m7","https://api.spotify.com/v1/audio-analysis/0EHR9OObFtjlhQB8wSt1m7"
"3798",2005-02-12,"Go D.J.","lil wayne","hip hop/rap",14,68,20,81,"-13",0.792,0.288,157.993,0.199,0.0636,0,4,0.74,6,281827,-3.433,0.673,1,"https://embed.spotify.com/?uri=spotify:track:4svCVV4VHEL3Z4efES868h","4svCVV4VHEL3Z4efES868h","https://api.spotify.com/v1/audio-analysis/4svCVV4VHEL3Z4efES868h"
"3799",2003-01-18,"Luv U Better","ll cool j","hip hop/rap",4,35,22,35,"0",0.812,0.299,95.014,0.254,0.218,0,4,0.646,6,287000,-3.932,0.694,1,"https://embed.spotify.com/?uri=spotify:track:0HJYzGavqzjiKMmm4F0UZv","0HJYzGavqzjiKMmm4F0UZv","https://api.spotify.com/v1/audio-analysis/0HJYzGavqzjiKMmm4F0UZv"
"3800",2002-08-24,"Luv U Better","ll cool j","hip hop/rap",93,0,1,93,"New",0.812,0.299,95.014,0.254,0.218,0,4,0.646,6,287000,-3.932,0.694,1,"spotify:track:0HJYzGavqzjiKMmm4F0UZv","0HJYzGavqzjiKMmm4F0UZv","https://api.spotify.com/v1/audio-analysis/0HJYzGavqzjiKMmm4F0UZv"
"3801",2011-04-23,"Walking","mary mary","pop",94,94,5,94,"0",0.546,0.192,100.085,0.115,0.13,0.000194,4,0.759,6,200187,-6.071,0.584,0,"https://embed.spotify.com/?uri=spotify:track:05kpDKj3MNFtZOlKkfurGG","05kpDKj3MNFtZOlKkfurGG","https://api.spotify.com/v1/audio-analysis/05kpDKj3MNFtZOlKkfurGG"
"3802",2016-11-19,"Blessed Up","meek mill","hip hop/rap",97,0,1,97,"New",0.59,0.381,92.275,0.247,0.0609,0,4,0.647,6,201255,-9.931,0.415,1,"https://embed.spotify.com/?uri=spotify:track:7lidCG4c4lX6hIRXt0MKVA","7lidCG4c4lX6hIRXt0MKVA","https://api.spotify.com/v1/audio-analysis/7lidCG4c4lX6hIRXt0MKVA"
"3803",2016-10-15,"With You Tonight / Hasta El Amanecer","nicky jam","hip hop/rap",73,94,19,97,"-3",0.721,0.0632,93.981,0.0401,0.224,0,4,0.814,6,188080,-4.998,0.677,0,"https://embed.spotify.com/?uri=spotify:track:1zzG4BgZSJOLyLuzhqheua","1zzG4BgZSJOLyLuzhqheua","https://api.spotify.com/v1/audio-analysis/1zzG4BgZSJOLyLuzhqheua"
"3804",2016-06-25,"Hasta El Amanecer","nicky jam","hip hop/rap",85,95,3,89,"6",0.608,0.0855,94,0.0381,0.283,0,4,0.837,6,197213,-6.046,0.582,0,"https://embed.spotify.com/?uri=spotify:track:4wFHfY9IILHLNwakPuFogD","4wFHfY9IILHLNwakPuFogD","https://api.spotify.com/v1/audio-analysis/4wFHfY9IILHLNwakPuFogD"
"3805",2009-09-26,"She Is Love","parachute","pop",66,79,7,89,"-10",0.175,0.109,136.365,0.156,0.683,0,1,0.622,6,146067,-9.866,0.376,1,"https://embed.spotify.com/?uri=spotify:track:2Dz5WpEWA0vhnMmEPYiZ2y","2Dz5WpEWA0vhnMmEPYiZ2y","https://api.spotify.com/v1/audio-analysis/2Dz5WpEWA0vhnMmEPYiZ2y"
"3806",2013-02-02,"Diced Pineapples","rick ross","hip hop/rap",71,86,16,99,"-13",0.725,0.198,113.392,0.205,0.349,0,5,0.628,6,276160,-5.922,0.375,0,"https://embed.spotify.com/?uri=spotify:track:27mF2eUbhExYWiOT0y9cuc","27mF2eUbhExYWiOT0y9cuc","https://api.spotify.com/v1/audio-analysis/27mF2eUbhExYWiOT0y9cuc"
"3807",2014-06-07,"Leave Your Lover","sam smith","pop",92,0,1,92,"New",0.797,0.129,114.772,0.0768,0.421,0.0000028,4,0.589,6,263810,-6.992,0.724,0,"https://embed.spotify.com/?uri=spotify:track:0o7bGlOoIXSsT6s8k1cFIQ","0o7bGlOoIXSsT6s8k1cFIQ","https://api.spotify.com/v1/audio-analysis/0o7bGlOoIXSsT6s8k1cFIQ"
"3808",2009-09-12,"So Fine","sean paul","pop",50,54,9,70,"-16",0.843,0.0552,136.974,0.246,0.0299,0,4,0.875,6,211480,-3.292,0.586,0,"https://embed.spotify.com/?uri=spotify:track:3qdVKNSeUOiBoFDPv75LrN","3qdVKNSeUOiBoFDPv75LrN","https://api.spotify.com/v1/audio-analysis/3qdVKNSeUOiBoFDPv75LrN"
"3809",2012-04-21,"Bully","shinedown","alternative/rock",94,0,2,94,"Re-Entry",0.969,0.111,77.011,0.0662,0.0000903,0,4,0.519,6,242747,-2.34,0.48,0,"https://embed.spotify.com/?uri=spotify:track:7hj2dEEcBL2gfra1Vq3ejh","7hj2dEEcBL2gfra1Vq3ejh","https://api.spotify.com/v1/audio-analysis/7hj2dEEcBL2gfra1Vq3ejh"
"3810",2009-01-17,"T-Shirt","shontelle","pop",36,79,17,98,"-19",0.661,0.316,86.949,0.0674,0.0257,0,4,0.652,6,234760,-6.161,0.425,1,"https://embed.spotify.com/?uri=spotify:track:0m0FYyIbSDiASOlQ64GDO5","0m0FYyIbSDiASOlQ64GDO5","https://api.spotify.com/v1/audio-analysis/0m0FYyIbSDiASOlQ64GDO5"
"3811",2007-09-29,"Party Like A Rockstar","shop boyz","hip hop/rap",2,36,22,46,"-10",0.536,0.29,125.229,0.0631,0.00274,0,4,0.697,6,176390,-9.826,0.697,1,"https://embed.spotify.com/?uri=spotify:track:6hNbnqbFlKjQJsff466Gf7","6hNbnqbFlKjQJsff466Gf7","https://api.spotify.com/v1/audio-analysis/6hNbnqbFlKjQJsff466Gf7"
"3812",2009-12-19,"Morning After Dark","timbaland","hip hop/rap",61,76,2,61,"15",0.931,0.0428,118.019,0.0423,0.0823,0.000345,4,0.745,6,231960,-4.252,0.909,1,"https://embed.spotify.com/?uri=spotify:track:6mmtxbG5pzkrJ0BrSdg9uW","6mmtxbG5pzkrJ0BrSdg9uW","https://api.spotify.com/v1/audio-analysis/6mmtxbG5pzkrJ0BrSdg9uW"
"3813",2014-05-03,"Feelin' Myself","will.i.am","latin",96,96,2,99,"-3",0.535,0.133,96.487,0.148,0.0271,0,4,0.86,6,253547,-8.561,0.503,0,"https://embed.spotify.com/?uri=spotify:track:0nAQSPlqQ89ok7g2uzfHgy","0nAQSPlqQ89ok7g2uzfHgy","https://api.spotify.com/v1/audio-analysis/0nAQSPlqQ89ok7g2uzfHgy"
"3814",2013-07-20,"#thatPOWER","will.i.am","latin",17,71,16,85,"-14",0.604,0.0712,127.999,0.0583,0.00104,0.0000451,4,0.789,6,280040,-6.093,0.398,0,"https://embed.spotify.com/?uri=spotify:track:6LuHcIZmMG5LU2hiqxscNb","6LuHcIZmMG5LU2hiqxscNb","https://api.spotify.com/v1/audio-analysis/6LuHcIZmMG5LU2hiqxscNb"
"3815",2007-10-20,"I Got It From My Mama","will.i.am","latin",31,67,9,92,"-25",0.772,0.0463,118.998,0.0533,0.109,0.0000253,4,0.888,6,241520,-6.164,0.869,1,"https://embed.spotify.com/?uri=spotify:track:6jWEPpvM9BDr73wFOmdXtb","6jWEPpvM9BDr73wFOmdXtb","https://api.spotify.com/v1/audio-analysis/6jWEPpvM9BDr73wFOmdXtb"
"3816",2017-01-17,"Key To The Streets","yfn lucci","hip hop/rap",70,0,11,97,"Re-Entry",0.691,0.113,140.052,0.111,0.122,0,4,0.77,6,281987,-5.448,0.292,0,"https://embed.spotify.com/?uri=spotify:track:0sHxp844QRmAnmTRObE2qM","0sHxp844QRmAnmTRObE2qM","https://api.spotify.com/v1/audio-analysis/0sHxp844QRmAnmTRObE2qM"
"3817",2018-06-21,"Japan","Famous Dex","hip hop/rap",28,68,12,72,"-4",0.678,0.344,175.985,0.438,0.121,0,4,0.733,6,142000,-7.771,0.841,1,"spotify:track:5PTG6rrL6EPFD9E2QMI2pl","5PTG6rrL6EPFD9E2QMI2pl","https://api.spotify.com/v1/audio-analysis/5PTG6rrL6EPFD9E2QMI2pl"
"3818",2018-06-21,"Lucid Dreams","Juice WRLD","hip hop/rap",6,9,5,6,"3",0.566,0.34,83.903,0.2,0.349,0,4,0.511,6,239836,-7.23,0.218,0,"spotify:track:0s3nnoMeVWz3989MkNQiRf","0s3nnoMeVWz3989MkNQiRf","https://api.spotify.com/v1/audio-analysis/0s3nnoMeVWz3989MkNQiRf"
"3819",2018-01-13,"Light It Up","Luke Bryan","country",57,73,19,69,"4",0.929,0.103,130.024,0.0839,0.118,0,4,0.602,6,177306,-2.741,0.677,0,"spotify:track:5w3NgfV8v1nNZFLUBlGHIL","5w3NgfV8v1nNZFLUBlGHIL","https://api.spotify.com/v1/audio-analysis/5w3NgfV8v1nNZFLUBlGHIL"
"3820",2018-06-16,"Must've Never Met You","Luke Combs","country",81,0,1,81,"New",0.892,0.143,75.218,0.0566,0.00951,0,4,0.455,6,198880,-3.218,0.641,1,"spotify:track:6ojicjDYUUoeE1tdSvfFo4","6ojicjDYUUoeE1tdSvfFo4","https://api.spotify.com/v1/audio-analysis/6ojicjDYUUoeE1tdSvfFo4"
"3821",2018-06-21,"One Number Away","Luke Combs","country",34,45,13,45,"0",0.781,0.191,144.075,0.0311,0.00585,0,4,0.544,6,221800,-6.16,0.527,0,"spotify:track:4gB7HrYHbJVJ5RFOjxmoq4","4gB7HrYHbJVJ5RFOjxmoq4","https://api.spotify.com/v1/audio-analysis/4gB7HrYHbJVJ5RFOjxmoq4"
"3822",2015-08-15,"Fire N Gold","bea miller","pop",78,0,1,78,"Hot Shot Debut",0.869,0.324,143.987,0.0471,0.00463,0,4,0.539,6,211573,-5.341,0.362,1,"https://embed.spotify.com/?uri=spotify:track:7xAdO0zdl7lGf0ecg4IGhQ","7xAdO0zdl7lGf0ecg4IGhQ","https://api.spotify.com/v1/audio-analysis/7xAdO0zdl7lGf0ecg4IGhQ"
"3823",2014-04-19,"Young Girls","bruno mars","pop",32,74,14,97,"-23",0.749,0.205,125.986,0.032,0.461,0.00000182,4,0.561,6,228720,-4.951,0.501,0,"https://embed.spotify.com/?uri=spotify:track:3G5iN5QBqMeXx3uZPy8tgB","3G5iN5QBqMeXx3uZPy8tgB","https://api.spotify.com/v1/audio-analysis/3G5iN5QBqMeXx3uZPy8tgB"
"3824",2017-09-09,"For Her","chris lane","country",92,94,4,92,"2",0.904,0.173,150.004,0.0357,0.0993,0,4,0.51,6,211227,-4.291,0.545,1,"spotify:track:6VB64hpnpRNqukYsIX76uo","6VB64hpnpRNqukYsIX76uo","https://api.spotify.com/v1/audio-analysis/6VB64hpnpRNqukYsIX76uo"
"3825",2014-05-17,"19 You + Me","dan + shay","country",42,68,18,91,"-23",0.67,0.102,151.989,0.0298,0.319,0,3,0.493,6,217407,-5.131,0.451,1,"https://embed.spotify.com/?uri=spotify:track:0uZhRTUTRk3iaAlJPLswm1","0uZhRTUTRk3iaAlJPLswm1","https://api.spotify.com/v1/audio-analysis/0uZhRTUTRk3iaAlJPLswm1"
"3826",2017-03-25,"Supermarket Flowers","ed sheeran","pop",75,0,1,75,"New",0.242,0.0887,89.749,0.0442,0.914,0,4,0.589,6,221107,-10.517,0.257,1,"spotify:track:4VuS959DSpr82t3qBqCrWG","4VuS959DSpr82t3qBqCrWG","https://api.spotify.com/v1/audio-analysis/4VuS959DSpr82t3qBqCrWG"
"3827",2006-01-14,"Best I Ever Had","gary allan","country",51,0,18,94,"Re-Entry",0.588,0.108,87.448,0.0271,0.00419,0,4,0.421,6,251480,-5.016,0.247,1,"https://embed.spotify.com/?uri=spotify:track:120w1eBYfiYrSXtegu6uEb","120w1eBYfiYrSXtegu6uEb","https://api.spotify.com/v1/audio-analysis/120w1eBYfiYrSXtegu6uEb"
"3828",2016-08-13,"P**** Print","gucci mane","hip hop/rap",89,0,1,89,"New",0.373,0.105,125.981,0.328,0.212,0,4,0.921,6,215373,-11.513,0.179,1,"https://embed.spotify.com/?uri=spotify:track:5QrT8pNtw1UnjqFuSUsenv","5QrT8pNtw1UnjqFuSUsenv","https://api.spotify.com/v1/audio-analysis/5QrT8pNtw1UnjqFuSUsenv"
"3829",2002-07-06,"Crawling In The Dark","hoobastank","pop",68,100,19,99,"1",0.93,0.0721,93.55,0.0926,0.000345,0.000439,4,0.587,6,174747,-4.55,0.638,0,"https://embed.spotify.com/?uri=spotify:track:4rvdjU6B8tGA4Sqcg908lu","4rvdjU6B8tGA4Sqcg908lu","https://api.spotify.com/v1/audio-analysis/4rvdjU6B8tGA4Sqcg908lu"
"3830",2001-06-16,"A Long Walk","jill scott","pop",43,93,19,90,"3",0.565,0.112,76.165,0.316,0.0699,0.0000875,4,0.667,6,280973,-9.452,0.281,0,"spotify:track:1CeizRCGEYPWooEeVfmyFL","1CeizRCGEYPWooEeVfmyFL","https://api.spotify.com/v1/audio-analysis/1CeizRCGEYPWooEeVfmyFL"
"3831",2003-08-23,"Pump It Up","joe budden","hip hop/rap",38,99,19,100,"-1",0.855,0.106,104.963,0.331,0.0438,0,4,0.582,6,251373,-4.959,0.651,1,"https://embed.spotify.com/?uri=spotify:track:7tDbbfzB1d52lWP8rq8zRZ","7tDbbfzB1d52lWP8rq8zRZ","https://api.spotify.com/v1/audio-analysis/7tDbbfzB1d52lWP8rq8zRZ"
"3832",2016-04-23,"Real Friends","kanye west","pop",92,0,1,92,"New",0.752,0.138,80.631,0.448,0.262,0.000417,4,0.481,6,251573,-6.242,0.118,0,"https://embed.spotify.com/?uri=spotify:track:6C4j3qW5h6GjvF5FbcoBvz","6C4j3qW5h6GjvF5FbcoBvz","https://api.spotify.com/v1/audio-analysis/6C4j3qW5h6GjvF5FbcoBvz"
"3833",2016-09-24,"Famous","kanye west","pop",34,90,14,100,"-10",0.745,0.116,174.017,0.115,0.064,0,4,0.468,6,196040,-3.671,0.4,1,"https://embed.spotify.com/?uri=spotify:track:3KDmFRW19NHtxIeDnxdFBc","3KDmFRW19NHtxIeDnxdFBc","https://api.spotify.com/v1/audio-analysis/3KDmFRW19NHtxIeDnxdFBc"
"3834",2008-04-19,"Flashing Lights","kanye west","pop",29,62,20,64,"-2",0.649,0.482,90.482,0.0486,0.0315,0,4,0.634,6,237507,-7.505,0.509,0,"https://embed.spotify.com/?uri=spotify:track:0ua0Go4NN4Td7l0Zre6Ce3","0ua0Go4NN4Td7l0Zre6Ce3","https://api.spotify.com/v1/audio-analysis/0ua0Go4NN4Td7l0Zre6Ce3"
"3835",2009-06-13,"Heartless","kanye west","pop",2,48,30,51,"-3",0.635,0.266,87.99,0.117,0.0457,0,4,0.787,6,211000,-6.277,0.598,1,"https://embed.spotify.com/?uri=spotify:track:5h9pB5af60LWJBrG1HCHsU","5h9pB5af60LWJBrG1HCHsU","https://api.spotify.com/v1/audio-analysis/5h9pB5af60LWJBrG1HCHsU"
"3836",2017-07-01,"Bon Appetit","katy perry","pop",59,98,6,85,"13",0.791,0.242,106.044,0.0633,0.117,0.0000838,4,0.803,6,227822,-5.759,0.564,1,"spotify:track:7bEpta1ypII0jz5zW993VA","7bEpta1ypII0jz5zW993VA","https://api.spotify.com/v1/audio-analysis/7bEpta1ypII0jz5zW993VA"
"3837",2014-11-01,"Dark Horse","katy perry","pop",1,43,57,49,"-6",0.587,0.145,131.932,0.0528,0.00403,0,4,0.646,6,215672,-6.139,0.341,1,"https://embed.spotify.com/?uri=spotify:track:5jrdCoLpJSvHHorevXBATy","5jrdCoLpJSvHHorevXBATy","https://api.spotify.com/v1/audio-analysis/5jrdCoLpJSvHHorevXBATy"
"3838",2002-05-18,"Nothing In This World","keke wyatt","pop",27,77,20,81,"-4",0.64,0.0326,132.002,0.0479,0.203,0,4,0.702,6,251067,-3.24,0.4,1,"spotify:track:54Ev13Dca9qrYZDNLFUYpb","54Ev13Dca9qrYZDNLFUYpb","https://api.spotify.com/v1/audio-analysis/54Ev13Dca9qrYZDNLFUYpb"
"3839",2017-12-16,"Strip That Down","liam payne","pop",10,36,28,41,"-5",0.488,0.0767,106.008,0.0537,0.221,0,4,0.87,6,204502,-5.586,0.519,1,"spotify:track:4Ro98RCK90oHqqSZUnTFq5","4Ro98RCK90oHqqSZUnTFq5","https://api.spotify.com/v1/audio-analysis/4Ro98RCK90oHqqSZUnTFq5"
"3840",2006-01-14,"Fireman","lil' wayne","hip hop/rap",32,38,9,38,"0",0.73,0.408,80.682,0.267,0.0123,0,4,0.469,6,263547,-4.846,0.333,1,"spotify:track:0aq7ohTG6VDYQvsnAYtA5e","0aq7ohTG6VDYQvsnAYtA5e","https://api.spotify.com/v1/audio-analysis/0aq7ohTG6VDYQvsnAYtA5e"
"3841",2017-12-21,"Light It Up","luke bryan","country",57,58,15,57,"1",0.929,0.103,130.024,0.0839,0.118,0,4,0.602,6,177306,-2.741,0.677,0,"spotify:track:5w3NgfV8v1nNZFLUBlGHIL","5w3NgfV8v1nNZFLUBlGHIL","https://api.spotify.com/v1/audio-analysis/5w3NgfV8v1nNZFLUBlGHIL"
"3842",2017-12-31,"Light It Up","luke bryan","country",57,72,18,73,"-1",0.929,0.103,130.024,0.0839,0.118,0,4,0.602,6,177306,-2.741,0.677,0,"spotify:track:5w3NgfV8v1nNZFLUBlGHIL","5w3NgfV8v1nNZFLUBlGHIL","https://api.spotify.com/v1/audio-analysis/5w3NgfV8v1nNZFLUBlGHIL"
"3843",2013-03-30,"Buzzkill","luke bryan","country",74,74,2,99,"-25",0.776,0.106,144.992,0.0339,0.0293,0,4,0.52,6,217853,-4.787,0.502,1,"https://embed.spotify.com/?uri=spotify:track:3UJvgGaBEJcDqz61mbvqAp","3UJvgGaBEJcDqz61mbvqAp","https://api.spotify.com/v1/audio-analysis/3UJvgGaBEJcDqz61mbvqAp"
"3844",2015-04-18,"I See You","luke bryan","country",41,97,19,100,"-3",0.81,0.0464,129.988,0.0363,0.0884,0,4,0.661,6,185987,-3.363,0.722,1,"https://embed.spotify.com/?uri=spotify:track:3Z3D2hnbZnveVhTuOifJyt","3Z3D2hnbZnveVhTuOifJyt","https://api.spotify.com/v1/audio-analysis/3Z3D2hnbZnveVhTuOifJyt"
"3845",2017-12-30,"When It Rains It Pours","luke combs","country",33,65,20,68,"-3",0.801,0.265,128.027,0.0303,0.013,0.00000603,4,0.551,6,240760,-5.069,0.625,1,"spotify:track:1mMLMZYXkMueg65jRRWG1l","1mMLMZYXkMueg65jRRWG1l","https://api.spotify.com/v1/audio-analysis/1mMLMZYXkMueg65jRRWG1l"
"3846",2017-12-21,"When It Rains It Pours","luke combs","country",33,56,19,65,"-9",0.801,0.265,128.027,0.0303,0.013,0.00000603,4,0.551,6,240760,-5.069,0.625,1,"spotify:track:1mMLMZYXkMueg65jRRWG1l","1mMLMZYXkMueg65jRRWG1l","https://api.spotify.com/v1/audio-analysis/1mMLMZYXkMueg65jRRWG1l"
"3847",2011-09-10,"Frick Park Market","mac miller","hip hop/rap",60,60,2,71,"-11",0.809,0.293,156.125,0.0597,0.0225,0,4,0.593,6,197559,-5.643,0.227,1,"spotify:track:2Y0kKL90NsxMNAHqvTuhps","2Y0kKL90NsxMNAHqvTuhps","https://api.spotify.com/v1/audio-analysis/2Y0kKL90NsxMNAHqvTuhps"
"3848",2013-09-21,"Thrift Shop","macklemore","hip hop/rap",1,37,49,47,"-10",0.526,0.0457,94.992,0.293,0.0619,0,4,0.781,6,235613,-6.985,0.662,0,"https://embed.spotify.com/?uri=spotify:track:1CmUZGtH29Kx36C1Hleqlz","1CmUZGtH29Kx36C1Hleqlz","https://api.spotify.com/v1/audio-analysis/1CmUZGtH29Kx36C1Hleqlz"
"3849",2005-06-11,"Still Tippin'","mike jones","hip hop/rap",60,94,13,100,"-6",0.861,0.113,143.184,0.307,0.0361,0.0000407,4,0.86,6,271053,-7.131,0.79,0,"https://embed.spotify.com/?uri=spotify:track:1jqARIDOovT45LDzxAQ6RA","1jqARIDOovT45LDzxAQ6RA","https://api.spotify.com/v1/audio-analysis/1jqARIDOovT45LDzxAQ6RA"
"3850",2017-03-04,"Bom Bidi Bom","nick jonas","pop",54,0,1,54,"New",0.511,0.131,86.995,0.0424,0.145,0,4,0.71,6,214760,-6.442,0.183,1,"spotify:track:4PxDHEEyHgYC6NUgqMtDFy","4PxDHEEyHgYC6NUgqMtDFy","https://api.spotify.com/v1/audio-analysis/4PxDHEEyHgYC6NUgqMtDFy"
"3851",2016-08-27,"Close","nick jonas","pop",14,64,20,73,"-9",0.624,0.14,124.075,0.0923,0.224,0,4,0.643,6,234240,-5.437,0.39,0,"https://embed.spotify.com/?uri=spotify:track:2LbbLV26X7K1kLzI7xXFE2","2LbbLV26X7K1kLzI7xXFE2","https://api.spotify.com/v1/audio-analysis/2LbbLV26X7K1kLzI7xXFE2"
"3852",2007-06-30,"If Everyone Cared","nickelback","pop",17,41,22,48,"-7",0.874,0.261,132.018,0.0362,0.000273,0.00579,4,0.522,6,215106,-4.392,0.196,0,"https://embed.spotify.com/?uri=spotify:track:44w63XqGr3sATAzOnOySgF","44w63XqGr3sATAzOnOySgF","https://api.spotify.com/v1/audio-analysis/44w63XqGr3sATAzOnOySgF"
"3853",2007-02-24,"Far Away","nickelback","pop",8,36,30,48,"-12",0.797,0.107,132.915,0.0309,0.000696,0,4,0.518,6,238173,-5.153,0.293,1,"https://embed.spotify.com/?uri=spotify:track:0G53JYumT2vVxRGOtROlXk","0G53JYumT2vVxRGOtROlXk","https://api.spotify.com/v1/audio-analysis/0G53JYumT2vVxRGOtROlXk"
"3854",2000-02-04,"Satisfy You","puff daddy","hip hop/rap",2,66,20,80,"-14",0.594,0.145,87.261,0.185,0.591,0,4,0.764,6,286441,-10.05,0.695,1,"spotify:track:00FROhC5g4iJdax5US8jRr","00FROhC5g4iJdax5US8jRr","https://api.spotify.com/v1/audio-analysis/00FROhC5g4iJdax5US8jRr"
"3855",2016-02-06,"Lay It All On Me","rudimental","pop",48,88,16,93,"-5",0.747,0.185,122.531,0.0428,0.141,0,4,0.669,6,242440,-7.108,0.483,1,"https://embed.spotify.com/?uri=spotify:track:3853uIOwh2L9F8TkDd1F49","3853uIOwh2L9F8TkDd1F49","https://api.spotify.com/v1/audio-analysis/3853uIOwh2L9F8TkDd1F49"
